,Area,equivalent_diameter,MajorAxisLength,MinorAxisLength,Perimeter
263,20.093400000000003,5.058034348260352,6.682215201563027,3.857978745405424,9.908010819142763
264,46.884600000000006,7.726275089529897,10.183236865657326,7.3513067836755015,22.02502704785691
265,113.86260000000001,12.04053009573756,21.835142204711754,7.936652143880103,43.73607573399934
266,33.489000000000004,6.529894265119143,7.2464302935997384,6.124351394229432,18.43005409571382
267,512.3817,25.541821439330217,55.64852706594706,12.728493712603571,121.54916769671286
268,522.4284,25.791015842202096,49.398341926704205,13.616521946591346,111.01320015414113
269,77.02470000000001,9.903074975044998,11.390103729104569,9.948784566766346,32.75607573399935
270,254.51640000000003,18.001676179279322,20.86417138951676,16.217037367606114,60.02215146799869
271,133.95600000000002,13.059788530238286,19.30906807426532,9.49272490401928,47.08209737228488
272,10.046700000000001,3.576570387129374,4.226203970468061,2.44,6.248010819142764
273,30.140100000000004,6.194801627354365,7.110928676355055,5.115660489973923,15.08403245742829
274,43.535700000000006,7.4452249695846415,11.009768270857647,4.833463141022773,18.74403245742829
275,16.744500000000002,4.617332515296893,5.670047618847658,3.273603519059692,9.529005409571383
276,1232.3952000000002,39.61229990017999,48.20770618839002,39.13453439809592,205.50253013799542
